Incident_ID,Date,State,City,Region,Attack_Type,Target_System,Industry,Severity,Affected_Users,Data_Compromised_GB,Financial_Loss_INR,Response_Time_Minutes,Attack_Source,Outcome,Mitigation_Method,CERT_Status,Risk_Score,DateParsed,Severity_Score,Risk_Band,SLA_Threshold_Min,SLA_Met,Country,State_Incident_Count,State_Avg_Risk,State_Avg_Response,State_HighCritical_Pct,Hotspot_Cluster,Hotspot_Cluster_Name
INC004642,22-09-2021,Gujarat,Ahmedabad,West,DDoS,API,Healthcare,High,3639,122.37,4566098,140,External,Under Investigation,Firewall Rules,Closed,66,22-09-2021,70,High,240,Met,India,494,68.18623482,219.9008097,69.43319838,B,Medium-volume hotspot
INC004643,18-10-2020,Gujarat,Ahmedabad,West,Insider Threat,Cloud Server,Education,High,573,26.35,1682000,171,Internal,Successful,Access Revocation,Escalated,68,18-10-2020,70,High,240,Met,India,494,68.18623482,219.9008097,69.43319838,B,Medium-volume hotspot
INC004644,02-03-2020,Maharashtra,Pune,West,SQL Injection,Web App,Healthcare,High,327,177.25,1765811,171,External,Successful,Patch Management,Closed,71,02-03-2020,70,High,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004645,25-10-2021,Karnataka,Bengaluru,South,Ransomware,API,Banking,Critical,252,66.93,7294753,511,External,Under Investigation,Emergency Patch,Open,90,25-10-2021,90,Critical,240,Missed,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004646,22-12-2023,Telangana,Hyderabad,South,Phishing,Database,Government,Low,2782,79.62,72558,19,Internal,Blocked,MFA,Escalated,17,22-12-2023,25,Low,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004647,03-06-2023,Tamil Nadu,Chennai,South,Zero-Day Exploit,API,Education,Critical,2882,149.16,16961433,613,External,Successful,Emergency Patch,Escalated,98,03-06-2023,90,Critical,240,Missed,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004648,11-10-2021,Maharashtra,Mumbai,West,Zero-Day Exploit,Database,Healthcare,Critical,79,144.73,14859907,386,External,Under Investigation,Emergency Patch,Closed,64,11-10-2021,90,High,240,Missed,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004649,01-09-2021,Telangana,Hyderabad,South,Insider Threat,Web App,Retail,High,20,179.2,3355454,238,External,Successful,Access Revocation,Closed,76,01-09-2021,70,High,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004650,31-03-2025,Tamil Nadu,Coimbatore,South,Data Breach,API,Banking,Critical,22,1.05,8080565,407,External,Successful,Encryption,Closed,97,31-03-2025,90,Critical,240,Missed,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004651,01-01-2022,Telangana,Hyderabad,South,Insider Threat,Cloud Server,IT,High,2789,21.08,1239900,127,Internal,Under Investigation,Access Revocation,Closed,61,01-01-2022,70,High,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004652,22-10-2023,Karnataka,Mysuru,South,Data Breach,Web App,Education,Critical,3986,106.5,18543119,449,External,Successful,Encryption,Closed,82,22-10-2023,90,Critical,240,Missed,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004653,19-11-2021,West Bengal,Siliguri,East,Zero-Day Exploit,API,Manufacturing,Critical,3832,124.55,7899566,475,External,Under Investigation,Emergency Patch,Open,86,19-11-2021,90,Critical,240,Missed,India,399,67.28571429,228.0576441,67.1679198,B,Medium-volume hotspot
INC004654,23-02-2023,Kerala,Kochi,South,DDoS,Cloud Server,Education,High,665,49.37,1783469,125,External,Successful,Firewall Rules,Closed,80,23-02-2023,70,Critical,240,Met,India,329,67.17933131,221.0911854,65.34954407,A,Low-volume hotspot
INC004655,19-06-2025,Karnataka,Mysuru,South,Data Breach,Network,Government,Critical,2806,158.51,8291866,255,External,Under Investigation,Encryption,Closed,87,19-06-2025,90,Critical,240,Missed,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004656,30-01-2021,Telangana,Warangal,South,Insider Threat,Cloud Server,Manufacturing,High,1887,140.44,1217648,165,External,Under Investigation,Access Revocation,Closed,68,30-01-2021,70,High,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004657,18-03-2022,Telangana,Warangal,South,Insider Threat,API,Manufacturing,High,541,127.91,4563441,226,External,Under Investigation,Access Revocation,Escalated,64,18-03-2022,70,High,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004658,12-12-2022,Karnataka,Bengaluru,South,Phishing,Web App,Telecom,Medium,4058,74.73,964210,52,Internal,Mitigated,Password Reset,Closed,36,12-12-2022,50,Low,240,Met,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004659,03-02-2023,Karnataka,New Delhi,South,Data Breach,Cloud Server,Banking,High,4435,162.87,4259433,124,Internal,Under Investigation,Encryption,Closed,67,03-02-2023,70,High,240,Met,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004660,28-12-2021,Tamil Nadu,Chennai,South,Phishing,API,Manufacturing,Medium,948,134.07,818646,46,External,Blocked,MFA,Escalated,37,28-12-2021,50,Low,240,Met,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004661,08-10-2021,Maharashtra,Mumbai,West,Insider Threat,Cloud Server,IT,High,2180,38.22,3862313,214,Internal,Successful,Emergency Patch,Open,75,08-10-2021,70,High,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004662,04-07-2021,Karnataka,Bengaluru,South,Data Breach,API,Retail,High,3541,157.73,4213684,96,External,Under Investigation,Encryption,Closed,62,04-07-2021,70,High,240,Met,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004663,25-07-2024,Delhi,New Delhi,North,Insider Threat,Network,Banking,High,4863,96.73,3059186,169,External,Under Investigation,Access Revocation,Escalated,70,25-07-2024,70,High,240,Met,India,513,68.31968811,223.5048733,68.42105263,B,Medium-volume hotspot
INC004664,06-04-2024,Karnataka,Bengaluru,South,Malware,Web App,Government,Medium,1610,78.81,982985,36,Internal,Blocked,EDR Isolation,Closed,36,06-04-2024,50,Low,240,Met,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004665,18-01-2020,Uttar Pradesh,Lucknow,North,Insider Threat,API,Telecom,High,4535,61.95,1068443,93,Internal,Under Investigation,Access Revocation,Escalated,79,18-01-2020,70,High,240,Met,India,449,68.56124722,225.2895323,68.15144766,B,Medium-volume hotspot
INC004666,08-10-2020,Maharashtra,Mumbai,West,Ransomware,Cloud Server,Retail,Critical,3084,204.9,13741597,333,Internal,Under Investigation,Backup Recovery,Escalated,91,08-10-2020,90,Critical,240,Missed,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004667,08-01-2022,Kerala,Kochi,South,Malware,Cloud Server,Telecom,Medium,2623,144.16,971456,77,Internal,Blocked,EDR Isolation,Closed,42,08-01-2022,50,Medium,240,Met,India,329,67.17933131,221.0911854,65.34954407,A,Low-volume hotspot
INC004668,03-10-2022,West Bengal,Kolkata,East,SQL Injection,Database,Government,High,100,186.8,100614,104,Internal,Successful,Patch Management,Closed,70,03-10-2022,70,High,240,Met,India,399,67.28571429,228.0576441,67.1679198,B,Medium-volume hotspot
INC004669,18-11-2022,Maharashtra,Pune,West,Phishing,Cloud Server,IT,Medium,4996,194.7,607637,46,Internal,Mitigated,MFA,Closed,39,18-11-2022,50,Low,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004670,08-10-2020,Uttar Pradesh,Noida,North,Phishing,Cloud Server,Government,Low,3386,101.42,64944,5,External,Mitigated,MFA,Open,64,08-10-2020,25,High,240,Met,India,449,68.56124722,225.2895323,68.15144766,B,Medium-volume hotspot
INC004671,25-11-2023,Telangana,Hyderabad,South,Phishing,Network,Banking,Low,2417,93.68,15876,30,Internal,Mitigated,Password Reset,Open,22,25-11-2023,25,Low,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004672,01-11-2024,Maharashtra,Mumbai,West,Data Breach,Email Server,Banking,Critical,918,81.56,9064762,292,External,Successful,Encryption,Closed,86,01-11-2024,90,Critical,240,Missed,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004673,20-06-2023,Karnataka,Bengaluru,South,Data Breach,Database,Education,Critical,2349,31.99,10627180,672,Internal,Successful,Encryption,Closed,81,20-06-2023,90,Critical,240,Missed,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004674,29-04-2020,Tamil Nadu,Coimbatore,South,DDoS,Network,Telecom,High,4227,186.04,100614,202,Internal,Successful,Firewall Rules,Escalated,79,29-04-2020,70,High,240,Met,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004675,25-02-2023,Telangana,Warangal,South,Malware,Database,Healthcare,Medium,3614,63.93,450093,82,External,Mitigated,EDR Isolation,Escalated,38,25-02-2023,50,Low,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004676,20-11-2024,Telangana,Warangal,South,Ransomware,Network,Healthcare,Critical,1945,65.55,14583027,669,External,Under Investigation,Backup Recovery,Closed,86,20-11-2024,90,Critical,240,Missed,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004677,30-08-2023,Maharashtra,Mumbai,West,Zero-Day Exploit,Database,Banking,Critical,2143,190.26,14883590,571,External,Successful,Emergency Patch,Closed,87,30-08-2023,90,Critical,240,Missed,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004678,31-08-2024,Maharashtra,Mumbai,West,Phishing,Database,Telecom,Medium,3144,70.8,511556,62,Internal,Mitigated,Password Reset,Open,58,31-08-2024,50,Medium,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004679,23-03-2023,Andhra Pradesh,Visakhapatnam,South,Insider Threat,Database,IT,High,4518,78.05,1347445,182,External,Successful,Access Revocation,Escalated,75,23-03-2023,70,High,240,Met,India,275,67.46181818,217.3454545,66.90909091,A,Low-volume hotspot
INC004680,16-12-2023,Telangana,Hyderabad,South,Data Breach,Database,Banking,Critical,2847,194.71,100614,576,Internal,Successful,Encryption,Escalated,96,16-12-2023,90,Critical,240,Missed,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004681,24-01-2025,Andhra Pradesh,Vijayawada,South,Zero-Day Exploit,Network,Government,Critical,17,29.08,17283639,333,Internal,Successful,Emergency Patch,Closed,88,24-01-2025,90,Critical,240,Missed,India,275,67.46181818,217.3454545,66.90909091,A,Low-volume hotspot
INC004682,12-07-2022,Kerala,Thiruvananthapuram,South,Zero-Day Exploit,Web App,IT,Critical,4436,124.6,17361988,323,External,Under Investigation,Emergency Patch,Closed,85,12-07-2022,90,Critical,240,Missed,India,329,67.17933131,221.0911854,65.34954407,A,Low-volume hotspot
INC004683,20-03-2025,Kerala,Thiruvananthapuram,South,Malware,Cloud Server,Telecom,Medium,570,131.4,264365,89,External,Mitigated,Emergency Patch,Escalated,51,20-03-2025,50,Medium,240,Met,India,329,67.17933131,221.0911854,65.34954407,A,Low-volume hotspot
INC004684,16-09-2020,Karnataka,Bengaluru,South,Zero-Day Exploit,API,Education,Critical,1800,178.06,12833318,710,Internal,Successful,Emergency Patch,Closed,99,16-09-2020,90,Critical,240,Missed,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004685,21-02-2020,Gujarat,Ahmedabad,West,Phishing,Cloud Server,Healthcare,Low,281,81.53,10827,8,Internal,Mitigated,Emergency Patch,Open,15,21-02-2020,25,Low,240,Met,India,494,68.18623482,219.9008097,69.43319838,B,Medium-volume hotspot
INC004686,20-04-2024,Telangana,Hyderabad,South,Phishing,Cloud Server,Government,Medium,4881,46.51,908441,46,External,Blocked,Password Reset,Closed,44,20-04-2024,50,Medium,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004687,16-01-2022,Tamil Nadu,Coimbatore,South,Insider Threat,Database,Banking,High,4847,140.65,1511186,170,Internal,Under Investigation,Access Revocation,Escalated,64,16-01-2022,70,High,240,Met,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004688,23-07-2020,Karnataka,Mysuru,South,Data Breach,Email Server,Retail,Critical,4597,166.82,12153868,286,External,Under Investigation,Emergency Patch,Escalated,85,23-07-2020,90,Critical,240,Missed,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004689,27-03-2024,Gujarat,Surat,West,Ransomware,Email Server,Banking,Critical,3232,23.7,6873336,508,Internal,Successful,Backup Recovery,Open,90,27-03-2024,90,Critical,240,Missed,India,494,68.18623482,219.9008097,69.43319838,B,Medium-volume hotspot
INC004690,31-05-2020,Maharashtra,Mumbai,South,Phishing,Email Server,Healthcare,Low,108,13.86,5605,8,External,Blocked,Password Reset,Escalated,15,31-05-2020,25,Low,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004691,15-05-2020,Telangana,Warangal,South,DDoS,Network,Manufacturing,High,4021,88.12,2484140,231,Internal,Successful,Firewall Rules,Escalated,71,15-05-2020,70,High,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004692,26-11-2023,Maharashtra,Pune,West,Ransomware,Email Server,Healthcare,Critical,1142,131.7,11515619,447,External,Under Investigation,Backup Recovery,Open,84,26-11-2023,90,Critical,240,Missed,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004693,24-07-2021,Delhi,New Delhi,North,SQL Injection,Cloud Server,Telecom,Medium,2699,53.84,438448,65,Internal,Blocked,Patch Management,Escalated,48,24-07-2021,50,Medium,240,Met,India,513,68.31968811,223.5048733,68.42105263,B,Medium-volume hotspot
INC004694,07-01-2020,Tamil Nadu,Chennai,South,Ransomware,Cloud Server,IT,Critical,169,158.51,19903376,309,External,Successful,Backup Recovery,Closed,96,07-01-2020,90,Critical,240,Missed,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004695,20-06-2020,Maharashtra,Pune,West,Malware,Web App,Healthcare,Medium,4101,238.27,337091,76,Internal,Mitigated,EDR Isolation,Escalated,43,20-06-2020,50,Medium,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004696,12-12-2020,Andhra Pradesh,Vijayawada,South,Ransomware,Database,Education,Critical,2129,189.09,15916105,484,Internal,Under Investigation,Emergency Patch,Escalated,89,12-12-2020,90,Critical,240,Missed,India,275,67.46181818,217.3454545,66.90909091,A,Low-volume hotspot
INC004697,11-01-2024,Uttar Pradesh,Lucknow,North,SQL Injection,Cloud Server,Healthcare,High,3301,158.87,1824599,117,Internal,Under Investigation,Patch Management,Closed,69,11-01-2024,70,High,240,Met,India,449,68.56124722,225.2895323,68.15144766,B,Medium-volume hotspot
INC004698,27-12-2023,Uttar Pradesh,Lucknow,South,Ransomware,Network,Telecom,Critical,124,36.37,17990669,318,Internal,Under Investigation,Backup Recovery,Closed,87,27-12-2023,90,Critical,240,Missed,India,449,68.56124722,225.2895323,68.15144766,B,Medium-volume hotspot
INC004699,28-10-2024,Delhi,New Delhi,North,Malware,Network,Government,Medium,1957,136.67,850540,36,Internal,Mitigated,EDR Isolation,Open,54,28-10-2024,50,Medium,240,Met,India,513,68.31968811,223.5048733,68.42105263,B,Medium-volume hotspot
INC004700,19-02-2022,Tamil Nadu,Chennai,South,SQL Injection,Web App,Manufacturing,Medium,4358,124.27,714248,37,External,Blocked,Patch Management,Closed,45,19-02-2022,50,Medium,240,Met,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004701,13-09-2021,West Bengal,Kolkata,East,Phishing,Network,Healthcare,Medium,4151,86.85,832070,72,Internal,Blocked,MFA,Open,37,13-09-2021,50,Low,240,Met,India,399,67.28571429,228.0576441,67.1679198,B,Medium-volume hotspot
INC004702,21-07-2021,Uttar Pradesh,Lucknow,North,Malware,Database,Healthcare,Medium,3259,64.25,952274,34,External,Mitigated,EDR Isolation,Escalated,36,21-07-2021,50,Low,240,Met,India,449,68.56124722,225.2895323,68.15144766,B,Medium-volume hotspot
INC004703,11-01-2021,Tamil Nadu,Coimbatore,South,Ransomware,Email Server,Healthcare,Critical,2633,107.98,19576940,673,Internal,Successful,Backup Recovery,Closed,100,11-01-2021,90,Critical,240,Missed,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004704,26-03-2023,Andhra Pradesh,Visakhapatnam,South,Zero-Day Exploit,Network,IT,Critical,3352,142.47,5218413,282,External,Under Investigation,Emergency Patch,Escalated,94,26-03-2023,90,Critical,240,Missed,India,275,67.46181818,217.3454545,66.90909091,A,Low-volume hotspot
INC004705,05-03-2022,Telangana,Hyderabad,South,Insider Threat,API,Banking,High,1733,158.51,3534827,149,External,Under Investigation,Access Revocation,Open,65,05-03-2022,70,High,240,Met,India,762,69.17060367,231.0616798,70.60367454,C,High-volume hotspot
INC004706,12-07-2020,Tamil Nadu,Chennai,South,DDoS,Network,Education,High,918,158.51,4320840,218,External,Under Investigation,Firewall Rules,Escalated,70,12-07-2020,70,High,240,Met,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004707,04-07-2024,West Bengal,Siliguri,East,Malware,Cloud Server,Retail,Medium,3025,84.54,295016,59,Internal,Blocked,EDR Isolation,Escalated,59,04-07-2024,50,Medium,240,Met,India,399,67.28571429,228.0576441,67.1679198,B,Medium-volume hotspot
INC004708,22-06-2024,Maharashtra,Pune,West,Insider Threat,Network,IT,High,3715,175.78,3558444,165,External,Successful,Access Revocation,Closed,64,22-06-2024,70,High,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004709,21-03-2022,Karnataka,Bengaluru,South,Insider Threat,Cloud Server,Manufacturing,High,4764,189.42,3164931,169,External,Under Investigation,Access Revocation,Open,72,21-03-2022,70,High,240,Met,India,769,68.6579974,228.3302991,71.39141743,C,High-volume hotspot
INC004710,23-09-2020,Maharashtra,Pune,West,Zero-Day Exploit,Network,Telecom,Critical,314,150.46,6346503,165,Internal,Under Investigation,Emergency Patch,Open,96,23-09-2020,90,Critical,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004711,18-01-2023,West Bengal,Kolkata,East,Malware,Cloud Server,Retail,Medium,4138,107.75,850660,53,External,Successful,EDR Isolation,Open,58,18-01-2023,50,Medium,240,Met,India,399,67.28571429,228.0576441,67.1679198,B,Medium-volume hotspot
INC004712,26-05-2022,Maharashtra,Pune,West,Insider Threat,API,Retail,High,4016,144.32,2430096,96,Internal,Under Investigation,Access Revocation,Closed,76,26-05-2022,70,High,240,Met,India,885,68.89717514,234.4960452,71.75141243,C,High-volume hotspot
INC004713,07-09-2024,Tamil Nadu,Chennai,South,Ransomware,Network,Education,Critical,143,174.88,19282153,602,Internal,Successful,Backup Recovery,Open,90,07-09-2024,90,Critical,240,Missed,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
INC004714,26-03-2024,Tamil Nadu,Chennai,South,SQL Injection,Cloud Server,Healthcare,Medium,1491,64.42,541682,33,External,Blocked,Patch Management,Escalated,36,26-03-2024,50,Low,240,Met,India,631,67.6703645,231.3359746,66.24405705,B,Medium-volume hotspot
